index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,52,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
2,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
3,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
4,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
5,53,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
6,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
7,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
8,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
9,52,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
10,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
11,45,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
12,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
13,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
14,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
15,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
16,54,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
17,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
18,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
19,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
20,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
21,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
22,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
23,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
24,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
25,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
26,54,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
27,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
28,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
29,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
30,46,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
31,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
32,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
33,52,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
34,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
35,53,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
36,52,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
37,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
38,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
39,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
40,48,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
41,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
42,51,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
43,46,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
44,52,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
45,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
46,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
47,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
48,47,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
49,50,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
50,45,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
51,53,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
52,49,Machine 12,0,0,0,3,0,48,0.0035130450242229962,3
