index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
2,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
3,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
4,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
5,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
6,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
7,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
8,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
9,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
10,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
11,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
12,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
13,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
14,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
15,53,Machine 11,0,4,0,3,0,52,0.0087541668518598,3
16,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
17,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
18,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
19,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
20,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
21,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
22,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
23,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
24,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
25,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
26,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
27,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
28,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
29,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
30,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
31,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
32,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
33,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
34,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
35,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
36,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
37,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
38,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
39,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
40,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
41,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
42,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
43,55,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
44,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
45,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
46,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
47,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
48,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
49,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
50,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
51,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
52,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
53,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
54,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
55,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
56,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
57,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
58,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
59,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
60,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
61,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
62,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
63,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
64,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
65,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
66,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
67,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
68,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
69,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
70,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
71,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
72,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
73,58,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
74,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
75,55,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
76,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
77,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
78,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
79,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
80,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
81,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
82,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
83,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
84,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
85,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
86,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
87,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
88,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
89,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
90,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
91,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
92,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
93,56,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
94,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
95,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
96,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
97,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
98,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
99,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
100,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
101,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
102,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
103,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
104,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
105,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
106,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
107,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
108,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
109,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
110,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
111,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
112,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
113,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
114,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
115,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
116,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
117,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
118,47,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
119,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
120,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
121,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
122,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
123,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
124,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
125,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
126,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
127,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
128,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
129,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
130,52,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
131,53,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
132,46,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
133,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
134,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
135,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
136,58,Machine 11,0,0,0,3,1,52,0.0087541668518598,3
137,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
138,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
139,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
140,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
141,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
142,54,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
143,45,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
144,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
145,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
146,51,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
147,49,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
148,50,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
149,48,Machine 11,0,0,0,3,0,52,0.0087541668518598,3
150,52,Machine 11,1,0,0,3,0,52,0.0087541668518598,3
